county_fips,county_name,total_export_exposure,total_tariff_weighted,effective_exposure_rate
35057,"Torrance County, New Mexico",93744459710.02563,21522148045.712044,0.22958314669779176
35059,"Union County, New Mexico",0,0,0
35061,"Valencia County, New Mexico",100839267833.28503,23268817350.351654,0.23075154996981326
36001,"Albany County, New York",82503174149.87706,19049426148.966366,0.2308932516264255
36003,"Allegany County, New York",217085649143.90164,50119570444.58258,0.2308746370026484
36005,"Bronx County, New York",23622774719.369812,5453697002.268633,0.23086606324009856
36007,"Broome County, New York",152746475000.73547,35268164008.35643,0.23089347239068275
36009,"Cattaraugus County, New York",188096272077.11533,43405648617.39293,0.2307629393080027
36011,"Cayuga County, New York",226801793102.47543,52375357655.17329,0.23093008630451448
36013,"Chautauqua County, New York",324132918748.0509,74835771656.45135,0.2308798870090123
36015,"Chemung County, New York",285103599224.8844,65821502539.354935,0.2308687183125884
36017,"Chenango County, New York",493912726152.8543,114043736748.22182,0.2308985590157237
36019,"Clinton County, New York",286039517180.3216,66042551994.07278,0.230886111978853
36021,"Columbia County, New York",136658940505.79477,31550916452.354218,0.23087341622567578
36023,"Cortland County, New York",238162553681.91333,54994021881.20018,0.23090960787500392
36025,"Delaware County, New York",431176037379.08093,99544047904.98788,0.2308663730713561
36027,"Dutchess County, New York",117032203483.21109,27019966601.05245,0.23087633828007528
36029,"Erie County, New York",162270914917.232,37466468216.94345,0.23088837723047054
36031,"Essex County, New York",143263685708.79425,33078320196.04022,0.2308911712859116
36033,"Franklin County, New York",73663439972.08463,17020451150.655539,0.23105696879083545
36035,"Fulton County, New York",223523582829.81372,51616338209.06409,0.23092121894074913
36037,"Genesee County, New York",331883953895.1375,76617318589.72508,0.23085574849434629
36039,"Greene County, New York",117656734196.39653,27167012186.99862,0.230900614168421
36041,"Hamilton County, New York",24822072233.87928,5759431085.482291,0.2320286167575215
36043,"Herkimer County, New York",217548711205.9831,50221712926.54216,0.23085272557183942
36045,"Jefferson County, New York",115762625901.68849,26724783430.66324,0.23085847632170406
36047,"Kings County, New York",31854918139.775345,7353801311.100347,0.23085293388081546
36049,"Lewis County, New York",366560154501.915,84676799887.32362,0.23100383074200515
36051,"Livingston County, New York",197601313402.22815,45631215494.66676,0.2309256690100129
36053,"Madison County, New York",285171353959.3162,65850085321.493034,0.23091409570853141
36055,"Monroe County, New York",151948842581.9422,35086258990.93851,0.23090836622870206
36057,"Montgomery County, New York",286219691045.78107,66077678202.38128,0.23086349496412567
36059,"Nassau County, New York",40676020323.99427,9391171414.120707,0.23087734098168333
36061,"New York County, New York",7503881405.597259,1731778597.6668987,0.23078437731906837
36063,"Niagara County, New York",235515202357.5958,54379842127.043655,0.23089737555232517
36065,"Oneida County, New York",177147768013.1788,40901936875.339714,0.23089162981888
36067,"Onondaga County, New York",128441568250.33672,29655295022.836647,0.23088549467908653
36069,"Ontario County, New York",208135640562.3936,48056871736.36566,0.2308920836744415
36071,"Orange County, New York",92296797498.35622,21310903137.247906,0.2308953692312829
36073,"Orleans County, New York",410431953241.58704,94747603246.93858,0.2308485060644598
36075,"Oswego County, New York",214296201230.63907,49472148328.0521,0.23085872751802566
36077,"Otsego County, New York",89613822731.99951,20689848903.618633,0.23087787433746707
36079,"Putnam County, New York",86171348161.62802,19899013756.285526,0.2309237836103222
36081,"Queens County, New York",35693471299.05481,8240677688.495709,0.23087352920795712
36083,"Rensselaer County, New York",199919627106.97717,46152272744.21964,0.23085413579489883
36085,"Richmond County, New York",14204829096.00528,3279688358.305011,0.23088545002117158
36087,"Rockland County, New York",87971220228.9589,20311529033.078014,0.23088834030281807
36089,"St. Lawrence County, New York",128453893660.5122,29638379387.62297,0.23073165431601125
36091,"Saratoga County, New York",131523503081.30627,30375274780.6915,0.2309494050041677
36093,"Schenectady County, New York",149592776859.51752,34540609852.240036,0.23089757792702184
36095,"Schoharie County, New York",103777595451.41765,23944792154.637936,0.23073180728924703
36097,"Schuyler County, New York",272950962277.94427,63027843342.7502,0.23091269881133203
36099,"Seneca County, New York",305588922864.862,70559414492.84589,0.23089650577435616
36101,"Steuben County, New York",216542446993.65674,49994438478.598434,0.23087592835811513
36103,"Suffolk County, New York",124891975518.88458,28836401541.970795,0.2308907471610177
36105,"Sullivan County, New York",109278896894.15784,25227926158.74799,0.23085817001961978
36107,"Tioga County, New York",536189916473.22906,123785011553.3489,0.23086038687101879
36109,"Tompkins County, New York",78674012031.4789,18169819953.897324,0.23095072292267552
36111,"Ulster County, New York",116325190931.93143,26857953513.748466,0.23088682080448597
36113,"Warren County, New York",175910030978.73465,40617719861.44863,0.2309005327067381
36115,"Washington County, New York",416148757663.451,96024524030.85419,0.2307456702982913
36117,"Wayne County, New York",461145805525.4776,106481690567.36287,0.23090677458515865
36119,"Westchester County, New York",38586240195.72225,8909630723.41599,0.23090175871562968
36121,"Wyoming County, New York",359013858410.4014,82906925538.93842,0.23092959671814278
36123,"Yates County, New York",318366573091.352,73509729282.14932,0.2308965057743561
37001,"Alamance County, North Carolina",203071214395.67548,46887032405.43,0.23088960463925057
37003,"Alexander County, North Carolina",705111801548.366,162807851157.77893,0.2308965057743561
37005,"Alleghany County, North Carolina",425448089766.796,98234477315.5278,0.23089650577435614
37007,"Anson County, North Carolina",455079512729.0031,105145168322.71416,0.2310479056553957
37009,"Ashe County, North Carolina",274116463959.67178,63295874879.96838,0.2309086946681193
37011,"Avery County, North Carolina",30794494586.332584,7112511435.42549,0.23096698065576346
37013,"Beaufort County, North Carolina",325960192623.5899,75290508259.62924,0.2309806840327055
37015,"Bertie County, North Carolina",685037297087.0986,158219745018.5478,0.2309651542935348
37017,"Bladen County, North Carolina",707262948334.3405,163330161506.6522,0.2309327272004104
37019,"Brunswick County, North Carolina",102682202134.31999,23710701025.052006,0.23091344490290258
37021,"Buncombe County, North Carolina",155143134935.64227,35819004004.35106,0.2308771446394311
37023,"Burke County, North Carolina",453630307757.7038,104742628603.39655,0.2308986564877901
37025,"Cabarrus County, North Carolina",113788303270.7688,26271182962.234055,0.23087771068806232
37027,"Caldwell County, North Carolina",379931624923.44696,87723318425.81639,0.23089238344792146
37029,"Camden County, North Carolina",0,0,0
37031,"Carteret County, North Carolina",67506837587.6322,15587092914.86124,0.23089650577435614
37033,"Caswell County, North Carolina",94732745433.73683,21936023184.547653,0.23155692452607476
37035,"Catawba County, North Carolina",401788853856.34955,92771506672.22694,0.2308961679295247
37037,"Chatham County, North Carolina",278447413464.5925,64257517482.94071,0.2307707465600564
37039,"Cherokee County, North Carolina",245315462034.83,56642482996.26397,0.23089650577435616
37041,"Chowan County, North Carolina",341248795118.8805,78825638608.28976,0.23099169795113667
37043,"Clay County, North Carolina",122195241603.375,28214454308.47252,0.23089650577435614
37045,"Cleveland County, North Carolina",320562659155.71,74016797880.78935,0.2308965057743561
37047,"Columbus County, North Carolina",249338616004.60065,57590080170.713974,0.230971363736339
37049,"Craven County, North Carolina",182717661646.56705,42190520446.77482,0.23090554063889263
37051,"Cumberland County, North Carolina",106127540002.48419,24501787611.114407,0.2308711538073989
37053,"Currituck County, North Carolina",24565602479.7427,5672111774.814447,0.23089650577435614
37055,"Dare County, North Carolina",45931929967.10339,10605206464.687164,0.23088963325256853
37057,"Davidson County, North Carolina",395256203026.75775,91261988631.01315,0.23089324830870514
37059,"Davie County, North Carolina",371683816217.0412,85820903129.23251,0.23089760539672843
37061,"Duplin County, North Carolina",591789713325.5681,136662045176.10587,0.23093007887570766
37063,"Durham County, North Carolina",109603698334.22377,25306042307.78217,0.23088675557839597
37065,"Edgecombe County, North Carolina",331859981590.1598,76626482009.77048,0.23090003694510716
37067,"Forsyth County, North Carolina",136037544692.97215,31409706728.693604,0.23088998555202728
37069,"Franklin County, North Carolina",499557716732.8832,115346609447.1037,0.23089746306287226
37071,"Gaston County, North Carolina",313468961561.00085,72379018539.522,0.2308969225504551
37073,"Gates County, North Carolina",257753920688.12268,59750343207.73114,0.23181157845520384
37075,"Graham County, North Carolina",17534748266.9583,4048712104.4736185,0.23089650577435614
37077,"Granville County, North Carolina",332501699283.94464,76776480085.73282,0.23090552695241545
37079,"Greene County, North Carolina",177136035678.4942,40913642335.29543,0.2309730043273329
37081,"Guilford County, North Carolina",173858051712.46432,40142726402.60481,0.23089368601113155
37083,"Halifax County, North Carolina",267247022823.66327,61718999045.195786,0.23094363556640865
37085,"Harnett County, North Carolina",119073427171.44862,27487113974.14613,0.23084171361397565
37087,"Haywood County, North Carolina",172800869366.22736,39899702930.35908,0.23089989695478452
37089,"Henderson County, North Carolina",233720901373.1539,53976179286.50566,0.23094288516510736
37091,"Hertford County, North Carolina",234087040145.72574,54058581103.67604,0.2309336777893516
37093,"Hoke County, North Carolina",402705407161.1986,92991365267.60464,0.23091660457983673
37095,"Hyde County, North Carolina",174844805813.376,40377170235.86754,0.2309314826255971
37097,"Iredell County, North Carolina",239116542067.93787,55212596880.526825,0.23090245619577338
37099,"Jackson County, North Carolina",34807439028.81592,8038500418.169344,0.2309420239597213
37101,"Johnston County, North Carolina",237864745020.20157,54919794819.83033,0.23088665289665375
37103,"Jones County, North Carolina",103873237248.87045,24105788341.766365,0.2320692892627499
37105,"Lee County, North Carolina",546287792588.47784,126138902280.86145,0.2309019238434323
37107,"Lenoir County, North Carolina",451352917989.54407,104219272758.34424,0.23090417410519223
37109,"Lincoln County, North Carolina",274257961534.65076,63325344760.735176,0.2308970153733693
37111,"McDowell County, North Carolina",655113057973.1517,151250220041.40372,0.2308765154359087
37113,"Macon County, North Carolina",58461853396.92784,13489212010.131878,0.23073527824283335
37115,"Madison County, North Carolina",209273245489.444,48320461135.571655,0.23089650577435614
37117,"Martin County, North Carolina",209622545700.08762,48463766194.112335,0.23119538994364994
37119,"Mecklenburg County, North Carolina",60729380631.05253,14021098026.679697,0.2308783307351951
37121,"Mitchell County, North Carolina",248312176007.4295,56951509969.75582,0.22935447985463198
37123,"Montgomery County, North Carolina",662289820164.5436,152953126540.69797,0.23094591202186573
37125,"Moore County, North Carolina",64416763251.74397,14878542714.90889,0.23097314990451773
37127,"Nash County, North Carolina",371757208044.12836,85844111912.49414,0.2309144518384275
37129,"New Hanover County, North Carolina",80867031367.59169,18671992754.42619,0.230897467591585
37131,"Northampton County, North Carolina",139500877663.71982,32229169858.64428,0.231032022152117
37133,"Onslow County, North Carolina",47831011124.69215,11039812519.18736,0.23080867954907605
37135,"Orange County, North Carolina",98834121704.13463,22821187084.744648,0.230903929647507
37137,"Pamlico County, North Carolina",111015195830.6073,25650893426.602448,0.23105749834231615
37139,"Pasquotank County, North Carolina",84629718092.0631,19540706192.12618,0.23089650577435614
37141,"Pender County, North Carolina",127488991037.45235,29438825508.070045,0.23091268719368735
37143,"Perquimans County, North Carolina",97196062297.9973,22442231159.634212,0.23089650577435614
37145,"Person County, North Carolina",371763782407.18726,85841220018.3132,0.23090258944130446
37147,"Pitt County, North Carolina",179498450816.45108,41447962316.6957,0.2309098609384599
37149,"Polk County, North Carolina",141500917798.0901,32698565617.976425,0.2310837705281497
37151,"Randolph County, North Carolina",496077143430.8752,114546288603.47531,0.2309041852065021
37153,"Richmond County, North Carolina",484239196905.0558,111836825136.96407,0.2309536812627991
37155,"Robeson County, North Carolina",407635324361.32306,94160343345.81781,0.23099161853391098
37157,"Rockingham County, North Carolina",428931532368.5723,99037104216.88843,0.23089257082593737
37159,"Rowan County, North Carolina",316061421925.3434,72975355169.31331,0.23088978947437236
37161,"Rutherford County, North Carolina",249304000044.71536,57571385937.73119,0.23092844851027317
37163,"Sampson County, North Carolina",370095624767.9495,85464973536.83292,0.2309267330312796
37165,"Scotland County, North Carolina",330292167370.8028,76286120271.03648,0.23096557474641474
37167,"Stanly County, North Carolina",369754024107.6358,85382345984.84569,0.2309166105518592
37169,"Stokes County, North Carolina",180348724557.41605,41660963280.49752,0.2310022617722161
37171,"Surry County, North Carolina",168064036728.25388,38799327617.905754,0.23086038139522477
37173,"Swain County, North Carolina",21921205086.062,5061529656.734759,0.2308965057743561
37175,"Transylvania County, North Carolina",123612545234.37976,28543928331.730675,0.2309144939747741
37177,"Tyrrell County, North Carolina",226876582034.525,52385010033.80088,0.2308965057743561
37179,"Union County, North Carolina",286800294000.0134,66223423612.10335,0.2309043086688755
37181,"Vance County, North Carolina",180969463662.88995,41791966372.108925,0.23093380245608192
37183,"Wake County, North Carolina",44979193460.59017,10383826852.216347,0.23085844928087557
